# t (s)	mx ()	my ()	mz ()
4.515154770910697e-09	-0.21770221	0.030685568	0.024431005
4.520010308526475e-09	-0.21794339	0.030555299	0.024425697
4.5250276621078915e-09	-0.21818873	0.03041516	0.024420312
4.530044961276568e-09	-0.21843004	0.030269511	0.02441503
4.535062388577567e-09	-0.21866727	0.030118456	0.024409853
4.540079691964172e-09	-0.21890022	0.029962126	0.024404788
4.545097086053795e-09	-0.21912889	0.029800635	0.02439983
4.550114450120443e-09	-0.21935312	0.029634103	0.024394985
4.555131786204401e-09	-0.21957286	0.029462658	0.024390252
4.560149135803496e-09	-0.21978797	0.02928642	0.024385635
4.565004670840279e-09	-0.2199917	0.029111423	0.02438128
4.570021993192718e-09	-0.22019745	0.02892613	0.024376895
4.575039368911257e-09	-0.22039841	0.028736426	0.024372637
4.5800566800991695e-09	-0.22059442	0.028542452	0.024368497
4.585074061208196e-09	-0.22078545	0.028344324	0.024364483
4.5900915618310356e-09	-0.22097133	0.028142182	0.024360593
4.595108960635867e-09	-0.22115213	0.027936172	0.024356836
4.600126215724745e-09	-0.22132768	0.027726429	0.024353202
4.605143599573553e-09	-0.22149795	0.027513087	0.024349697
4.6101608918359544e-09	-0.2216629	0.02729629	0.024346327
4.61501643450616e-09	-0.22181739	0.027083319	0.024343189
4.620033718993835e-09	-0.22197162	0.026860125	0.024340073
4.625051069298785e-09	-0.22212043	0.026633888	0.024337092
4.63006849872142e-09	-0.22226368	0.026404755	0.024334243
4.635085858248752e-09	-0.22240137	0.026172869	0.02433153
4.640103211114448e-09	-0.22253338	0.025938371	0.024328947
4.645120537987031e-09	-0.22265978	0.025701419	0.024326507
4.650137837567358e-09	-0.22278051	0.025462143	0.024324197
4.65515509753935e-09	-0.2228955	0.025220698	0.024322025
4.660010610214302e-09	-0.2230013	0.024985103	0.024320053
4.665027999367363e-09	-0.223105	0.0247398	0.024318155
4.670045251971984e-09	-0.22320288	0.024492763	0.024316387
4.675062666026952e-09	-0.223295	0.024244126	0.024314761
4.680080037473611e-09	-0.22338127	0.023994045	0.024313275
4.6850974540223145e-09	-0.22346172	0.023742659	0.024311919
4.690114805332754e-09	-0.22353634	0.023490118	0.024310702
4.69513210862402e-09	-0.22360517	0.023236565	0.024309624
4.70014945779275e-09	-0.22366813	0.022982148	0.024308681
4.705004792917487e-09	-0.22372353	0.022735253	0.024307901
4.7100221658455075e-09	-0.22377501	0.022479549	0.024307225
4.715039442153013e-09	-0.22382075	0.022223413	0.024306685
4.720056749122851e-09	-0.22386062	0.021966975	0.024306279
4.725074110337317e-09	-0.22389475	0.02171038	0.02430601
4.730091395332031e-09	-0.22392307	0.021453777	0.024305874
4.7351087454626155e-09	-0.22394568	0.021197297	0.02430587
4.740126113609006e-09	-0.22396258	0.020941082	0.024305996
4.745143527728104e-09	-0.22397375	0.020685267	0.024306258
4.75016084130205e-09	-0.22397926	0.02043	0.024306647
4.755016352648914e-09	-0.22397923	0.020183608	0.024307147
4.76003370264528e-09	-0.2239737	0.0199298	0.024307786
4.765051119472918e-09	-0.22396263	0.01967693	0.024308555
4.770068428960736e-09	-0.22394608	0.019425139	0.024309449
4.775085792707044e-09	-0.22392398	0.01917455	0.024310466
4.780103049583915e-09	-0.22389652	0.018925298	0.02431161
4.78512047370359e-09	-0.22386365	0.018677501	0.024312867
4.790137796017711e-09	-0.22382545	0.018431295	0.024314249
4.7951550434163585e-09	-0.22378203	0.018186804	0.02431575
4.80001058572728e-09	-0.223735	0.017951937	0.024317311
4.805027871119396e-09	-0.22368136	0.01771117	0.024319038
4.810045237284377e-09	-0.22362262	0.017472468	0.024320882
4.815062605380633e-09	-0.22355889	0.017235957	0.024322838
4.820080055722941e-09	-0.22349016	0.017001744	0.024324903
4.825097392634812e-09	-0.22341654	0.016769953	0.024327077
4.830114721723798e-09	-0.22333811	0.016540691	0.024329362
4.835132095321603e-09	-0.2232549	0.016314063	0.024331748
4.840149434257922e-09	-0.22316709	0.016090179	0.024334239
4.845004947208357e-09	-0.2230777	0.015876234	0.024336746
4.850022333585456e-09	-0.22298087	0.015658055	0.024339434
4.855039686609489e-09	-0.22287963	0.015442927	0.024342217
4.8600570876992496e-09	-0.22277403	0.015230946	0.024345094
4.8650743548008535e-09	-0.22266416	0.015022214	0.024348067
4.870091688595423e-09	-0.22255012	0.014816808	0.024351126
4.875108943319414e-09	-0.22243197	0.014614841	0.024354277
4.880126346597169e-09	-0.22230986	0.014416383	0.024357509
4.885143682087138e-09	-0.2221838	0.01422153	0.02436083
4.8901609652545574e-09	-0.22205393	0.014030366	0.024364233
4.895016604049158e-09	-0.2219247	0.013848947	0.0243676
4.900033935485865e-09	-0.22178762	0.013665271	0.024371155
4.905051284240898e-09	-0.221647	0.013485513	0.024374785
4.910068711285359e-09	-0.22150293	0.013309742	0.024378486
4.9150860706390776e-09	-0.22135553	0.013138042	0.024382256
4.9201034208694395e-09	-0.2212049	0.012970476	0.024386093
4.925120818823789e-09	-0.22105116	0.012807105	0.02439
4.930138200535797e-09	-0.2208944	0.012647997	0.024393965
4.935155680158068e-09	-0.2207347	0.012493203	0.024397988
4.940011146857142e-09	-0.22057748	0.012347574	0.024401937
4.945028562366583e-09	-0.22041234	0.012201449	0.024406074
4.950045987588116e-09	-0.22024462	0.012059805	0.024410257
4.9550632383684425e-09	-0.2200744	0.011922696	0.024414493
4.960080622705907e-09	-0.21990177	0.011790161	0.024418777
4.9650980125724835e-09	-0.21972686	0.011662246	0.024423106
4.970115321688988e-09	-0.21954982	0.011538998	0.024427475
4.975132692528049e-09	-0.21937068	0.011420445	0.024431884
4.980149992717555e-09	-0.21918961	0.011306628	0.024436329
4.985005518291737e-09	-0.21901262	0.0112010185	0.02444066
4.990022845441893e-09	-0.21882805	0.011096608	0.024445167
4.995040339384843e-09	-0.21864183	0.010997014	0.024449702
5.000057707531084e-09	-0.21845412	0.010902273	0.024454262
5.005075018548131e-09	-0.21826503	0.010812395	0.024458846
5.01009238547418e-09	-0.21807463	0.010727405	0.02446345
5.0151097991352745e-09	-0.21788308	0.010647314	0.024468075
5.0201273017953604e-09	-0.21769045	0.010572133	0.024472715
5.0251446297016165e-09	-0.2174969	0.010501881	0.024477368
5.030000145073883e-09	-0.21730877	0.01043859	0.02448188
5.0350174876253225e-09	-0.21711367	0.010378042	0.024486553
5.040034814415127e-09	-0.21691795	0.010322434	0.024491228
5.045052188958501e-09	-0.21672174	0.010271761	0.024495905
5.0500696000506975e-09	-0.21652512	0.0102260215	0.024500584
5.055087072171753e-09	-0.2163282	0.010185202	0.02450526
5.0601045132086505e-09	-0.2161311	0.010149303	0.024509927
5.0651218192751845e-09	-0.21593396	0.010118309	0.02451459
5.0701391466203275e-09	-0.21573688	0.010092209	0.024519242
5.075156585937398e-09	-0.21553989	0.010070981	0.024523882
5.080012142499947e-09	-0.21534951	0.0100550605	0.024528356
5.085029558148727e-09	-0.21515316	0.010043364	0.024532966
5.09004694258423e-09	-0.21495725	0.01003648	0.024537554
5.0950643128727924e-09	-0.21476191	0.01003438	0.02454212
5.100081733371185e-09	-0.21456724	0.010037031	0.02454666
5.105099071781035e-09	-0.21437337	0.010044409	0.024551174
5.110116547356841e-09	-0.21418034	0.010056473	0.024555659
5.1151339507507974e-09	-0.21398827	0.010073192	0.024560113
5.120151380922451e-09	-0.2137973	0.010094522	0.024564534
5.125006907562352e-09	-0.2136136	0.010119518	0.02456878
5.130024331602656e-09	-0.21342503	0.010149802	0.024573127
5.135041648131918e-09	-0.21323779	0.010184573	0.024577437
5.140059020586837e-09	-0.21305199	0.010223781	0.024581704
5.145076460568542e-09	-0.21286777	0.010267375	0.024585923
5.150093883022988e-09	-0.21268515	0.010315306	0.024590097
5.1551112280627594e-09	-0.2125043	0.010367521	0.024594223
5.160128686055915e-09	-0.21232523	0.010423964	0.024598302
5.165146140346871e-09	-0.21214807	0.0104845725	0.024602327
5.170001609994025e-09	-0.2119785	0.0105471425	0.024606172
5.175019070919438e-09	-0.21180531	0.010615781	0.024610091
5.1800364587096915e-09	-0.2116343	0.010688409	0.024613952
5.185053960424258e-09	-0.21146546	0.010764961	0.024617754
5.190071258063824e-09	-0.21129899	0.010845361	0.024621492
5.19508869762221e-09	-0.21113488	0.010929551	0.024625171
5.200106210890482e-09	-0.21097322	0.011017458	0.024628785
5.205123614817443e-09	-0.21081406	0.011109007	0.024632331
5.210140991981535e-09	-0.21065752	0.011204127	0.024635809
5.215158428451961e-09	-0.21050367	0.011302744	0.024639219
5.22001396622914e-09	-0.21035737	0.011401438	0.024642456
5.225031455720309e-09	-0.21020897	0.01150671	0.024645725
5.230048859350049e-09	-0.21006341	0.011615249	0.024648922
5.2350662967511115e-09	-0.20992078	0.01172697	0.024652045
5.240083783296206e-09	-0.20978115	0.011841799	0.024655094
5.2451011703520725e-09	-0.20964457	0.011959646	0.024658067
5.250118609703638e-09	-0.20951109	0.012080435	0.024660962
5.255136072320734e-09	-0.20938075	0.012204074	0.024663774
5.260153496916699e-09	-0.2092536	0.012330481	0.02466651
5.265009086615597e-09	-0.20913367	0.012455367	0.024669083
5.270026482989375e-09	-0.20901297	0.012586964	0.024671655
5.275043881832836e-09	-0.20889564	0.012721072	0.024674151
5.280061356871014e-09	-0.20878167	0.012857597	0.024676558
5.2850788412760695e-09	-0.20867117	0.012996453	0.024678886
5.290096327169527e-09	-0.20856412	0.013137544	0.024681125
5.295113792171342e-09	-0.20846057	0.013280779	0.024683278
5.300131247105626e-09	-0.20836057	0.013426067	0.02468535
5.305148676756925e-09	-0.20826414	0.013573318	0.024687331
5.31000421779271e-09	-0.20817424	0.0137175955	0.02468916
5.315021692442963e-09	-0.20808493	0.013868433	0.02469097
5.320039084931164e-09	-0.20799927	0.014020953	0.024692694
5.325056572961935e-09	-0.20791727	0.014175064	0.024694322
5.3300740746869655e-09	-0.20783898	0.01433067	0.024695864
5.335091505805371e-09	-0.20776445	0.014487674	0.024697315
5.340108958354123e-09	-0.20769359	0.014645982	0.024698677
5.345126373265894e-09	-0.20762657	0.014805498	0.024699947
5.3501438109800545e-09	-0.20756322	0.014966131	0.02470113
5.355161265472858e-09	-0.2075037	0.0151277855	0.024702221
5.360016847650945e-09	-0.20744975	0.015285103	0.024703193
5.365034251042082e-09	-0.20739765	0.015448483	0.024704108
5.370051670489029e-09	-0.20734939	0.015612602	0.024704937
5.375069184638261e-09	-0.20730492	0.015777368	0.024705674
5.380086647088067e-09	-0.20726427	0.015942683	0.024706319
5.385104043941423e-09	-0.20722741	0.016108448	0.024706878
5.39012150025956e-09	-0.20719431	0.01627458	0.024707345
5.395138965376374e-09	-0.20716502	0.016440982	0.024707725
5.4001563837362666e-09	-0.20713954	0.016607556	0.024708018
5.405011959081619e-09	-0.20711845	0.016768843	0.024708215
5.410029407179533e-09	-0.20710035	0.016935496	0.024708327
5.415046785444884e-09	-0.20708598	0.017102055	0.024708362
5.420064348326283e-09	-0.20707537	0.01726843	0.024708303
5.425081745018321e-09	-0.20706847	0.017434524	0.02470816
5.430099193279873e-09	-0.20706525	0.017600251	0.024707932
5.435116580734143e-09	-0.2070657	0.017765526	0.024707617
5.440133953403958e-09	-0.20706978	0.01793025	0.024707219
5.445151439310845e-09	-0.2070775	0.018094357	0.02470674
5.450007025007472e-09	-0.2070884	0.018252488	0.024706198
5.455024545159065e-09	-0.20710315	0.018415105	0.024705557
5.4600419636384165e-09	-0.20712145	0.01857684	0.024704836
5.46505943182628e-09	-0.20714326	0.018737614	0.024704037
5.470076815820398e-09	-0.20716853	0.018897338	0.02470316
5.47509436379712e-09	-0.20719722	0.019055942	0.024702203
5.480111884061149e-09	-0.20722933	0.019213341	0.024701167
5.485129310248004e-09	-0.20726477	0.019369453	0.024700057
5.490146740184498e-09	-0.20730355	0.019524204	0.024698872
5.4950023970267726e-09	-0.20734416	0.019672597	0.024697656
5.500019746482649e-09	-0.20738931	0.019824443	0.024696324
5.505037090298134e-09	-0.20743765	0.019974707	0.024694921
5.510054464078811e-09	-0.20748915	0.020123316	0.024693454
5.515072007036419e-09	-0.20754373	0.020270204	0.024691913
5.520089395847573e-09	-0.20760135	0.020415293	0.02469031
5.525106846519878e-09	-0.20766193	0.020558517	0.024688637
5.5301243501922794e-09	-0.2077255	0.02069982	0.024686903
5.5351418457724695e-09	-0.2077919	0.020839123	0.024685103
5.540159364124194e-09	-0.20786116	0.020976366	0.024683237
5.54501489207027e-09	-0.2079308	0.021107163	0.02468138
5.5500322565526084e-09	-0.20800543	0.021240178	0.024679396
5.555049681937116e-09	-0.20808274	0.021370953	0.024677359
5.560067042403293e-09	-0.20816265	0.021499436	0.024675267
5.5650845864449146e-09	-0.20824508	0.021625571	0.024673115
5.5701019580382854e-09	-0.20832998	0.021749297	0.024670914
5.5751193146591545e-09	-0.20841733	0.021870565	0.024668662
5.580136813227573e-09	-0.20850703	0.021989327	0.024666358
5.585154201328641e-09	-0.20859899	0.022105532	0.024664007
5.5900098639166295e-09	-0.20869012	0.022215508	0.02466169
5.595027374060238e-09	-0.20878638	0.022326548	0.024659248
5.600044710516423e-09	-0.20888476	0.02243489	0.024656763
5.6050621724746564e-09	-0.20898515	0.022540499	0.024654234
5.610079670550268e-09	-0.20908752	0.022643335	0.02465167
5.61509709229447e-09	-0.20919174	0.022743357	0.024649065
5.620114484173783e-09	-0.2092978	0.022840528	0.02464642
5.625131901389485e-09	-0.2094056	0.022934811	0.02464374
5.630149332936246e-09	-0.20951508	0.023026187	0.02464103
5.635004880752357e-09	-0.20962253	0.023111796	0.024638377
5.640022378802886e-09	-0.20973514	0.023197338	0.024635606
5.645039854141769e-09	-0.20984918	0.02327987	0.0246328
5.650057262422292e-09	-0.20996463	0.023359373	0.024629973
5.655074634037721e-09	-0.21008137	0.023435818	0.024627121
5.660092084342305e-09	-0.2101994	0.023509184	0.024624243
5.665109419931816e-09	-0.2103186	0.02357945	0.024621345
5.670126883153632e-09	-0.21043889	0.023646602	0.024618428
5.675144336396981e-09	-0.21056022	0.02371062	0.024615496
5.680161738615271e-09	-0.2106825	0.023771489	0.024612544
5.685017358300653e-09	-0.21080168	0.02382738	0.024609676
5.690034804968866e-09	-0.21092562	0.023882017	0.024606694
5.6950521886611785e-09	-0.21105033	0.023933465	0.024603708
5.7000695805840374e-09	-0.21117571	0.023981724	0.024600709
5.7050870127591584e-09	-0.21130165	0.024026781	0.024597703
5.710104447501229e-09	-0.21142815	0.024068644	0.024594693
5.7151218574802664e-09	-0.21155506	0.024107302	0.024591675
5.720139313556841e-09	-0.21168238	0.024142757	0.024588656
5.7251567418056605e-09	-0.21181	0.024175005	0.024585634
5.7300123247171225e-09	-0.21193372	0.024203166	0.024582716
5.735029759469318e-09	-0.21206172	0.024229119	0.024579694
5.740047199628638e-09	-0.21218982	0.024251888	0.024576683
5.745064578996138e-09	-0.21231794	0.02427147	0.024573674
5.7500819872652425e-09	-0.21244602	0.024287881	0.024570674
5.755099290713047e-09	-0.21257396	0.02430113	0.024567686
5.760116678143404e-09	-0.21270175	0.02431123	0.024564702
5.765134096367996e-09	-0.21282926	0.024318198	0.024561733
5.77015151759451e-09	-0.21295644	0.024322048	0.024558775
5.775007106533509e-09	-0.21307915	0.024322823	0.02455593
5.780024537722984e-09	-0.21320553	0.024320591	0.024553005
5.78504178513866e-09	-0.21333134	0.024315298	0.024550095
5.7900591384664965e-09	-0.2134566	0.024306968	0.02454721
5.795076595057654e-09	-0.21358119	0.024295622	0.024544343
5.8000939892148064e-09	-0.21370508	0.024281291	0.0245415
5.805111314222713e-09	-0.21382813	0.024263995	0.024538679
5.810128723145984e-09	-0.2139504	0.024243766	0.024535883
5.815146120711463e-09	-0.21407175	0.024220634	0.024533113
5.8200016174713944e-09	-0.21418828	0.024195515	0.024530465
5.825019106065396e-09	-0.21430768	0.024166763	0.024527749
5.830036526176695e-09	-0.21442595	0.024135206	0.024525069
5.835053911922674e-09	-0.21454316	0.024100874	0.024522416
5.840071329632008e-09	-0.21465912	0.024063809	0.024519805
5.845088718964563e-09	-0.21477385	0.024024043	0.024517221
5.850106074819726e-09	-0.21488726	0.023981621	0.024514673
5.8551234344841255e-09	-0.21499933	0.023936583	0.024512166
5.8601408476469005e-09	-0.21510997	0.023888964	0.024509693
5.8651582415981585e-09	-0.21521915	0.023838814	0.024507258
5.870013776107995e-09	-0.2153234	0.023787905	0.02450494
5.8750311128207375e-09	-0.21542954	0.023732893	0.024502585
5.8800485335255385e-09	-0.21553412	0.02367548	0.024500273
5.885065959447318e-09	-0.215637	0.023615703	0.024498004
5.890083315941164e-09	-0.2157382	0.023553625	0.024495779
5.895100725757221e-09	-0.21583764	0.023489287	0.024493596
5.900118155560205e-09	-0.21593529	0.023422737	0.02449146
5.905135550422567e-09	-0.21603109	0.023354026	0.024489373
5.910152902879868e-09	-0.21612507	0.02328321	0.02448733
5.915008485076355e-09	-0.21621418	0.023212718	0.024485404
5.920025873177557e-09	-0.21630432	0.02313791	0.024483457
5.925043239566801e-09	-0.2163925	0.023061143	0.02448156
5.930060589107258e-09	-0.21647863	0.02298249	0.024479717
5.935077993312781e-09	-0.21656273	0.02290199	0.024477925
5.940095370785895e-09	-0.21664475	0.022819707	0.024476187
5.945112827729933e-09	-0.2167246	0.02273569	0.0244745
5.9501302206320315e-09	-0.21680239	0.022650002	0.024472864
5.955147596522592e-09	-0.21687792	0.022562705	0.024471287
5.96000313656161e-09	-0.21694894	0.022476738	0.024469804
5.965020493974203e-09	-0.21702014	0.02238643	0.024468327
5.970037886853069e-09	-0.21708909	0.02229468	0.02446691
5.975055281909769e-09	-0.21715575	0.022201547	0.024465542
5.980072608347444e-09	-0.2172201	0.022107096	0.024464231
5.985089993251098e-09	-0.21728215	0.022011379	0.02446298
5.990107406687165e-09	-0.21734187	0.021914458	0.024461782
5.9951248126274805e-09	-0.21739922	0.021816399	0.024460645
6.000142275941149e-09	-0.2174542	0.021717256	0.024459561
6.005159691158525e-09	-0.21750678	0.021617094	0.024458535
6.0100152300489955e-09	-0.21755539	0.021519253	0.024457598
6.0150327219283695e-09	-0.21760324	0.02141726	0.02445669
6.020050140722227e-09	-0.21764867	0.021314437	0.024455834
6.025067431352048e-09	-0.21769165	0.021210834	0.024455039
6.0300848538888836e-09	-0.2177322	0.021106523	0.024454305
6.035102199647026e-09	-0.21777031	0.021001557	0.024453625
6.040119583822055e-09	-0.21780598	0.020896	0.024453005
6.045136975188353e-09	-0.21783917	0.020789914	0.024452444
6.050154296954104e-09	-0.21786991	0.02068336	0.02445194
6.0550098523264894e-09	-0.21789731	0.020579854	0.024451507
6.060027312586198e-09	-0.21792318	0.020472556	0.024451112
6.0650446205873635e-09	-0.21794663	0.020364977	0.02445078
6.070061928906861e-09	-0.21796761	0.020257168	0.024450503
6.075079258328233e-09	-0.21798615	0.020149196	0.024450283
6.0800966693435416e-09	-0.21800224	0.020041116	0.02445012
6.08511405854863e-09	-0.2180159	0.019932985	0.024450015
6.090131478202992e-09	-0.21802711	0.019824874	0.024449965
6.095148772794925e-09	-0.21803589	0.019716835	0.024449976
6.1000042800069385e-09	-0.2180421	0.019612404	0.024450034
6.105021725547784e-09	-0.21804619	0.019504676	0.024450151
6.110039031864782e-09	-0.21804789	0.019397195	0.024450324
6.115056492045923e-09	-0.21804717	0.019290015	0.024450552
6.120073965586017e-09	-0.21804412	0.019183192	0.02445083
6.125091333986436e-09	-0.21803871	0.019076787	0.024451163
6.130108675894732e-09	-0.21803103	0.018970853	0.024451548
6.13512603190477e-09	-0.21802099	0.01886544	0.024451984
6.140143444438267e-09	-0.21800871	0.01876061	0.024452474
6.145160806128269e-09	-0.21799414	0.018656412	0.024453016
6.15001626753399e-09	-0.21797793	0.01855623	0.024453586
6.155033677941036e-09	-0.21795899	0.018453432	0.024454223
6.160051005441723e-09	-0.21793787	0.018351423	0.024454912
6.165068374431385e-09	-0.21791457	0.018250253	0.02445565
6.170085774558377e-09	-0.21788915	0.018149966	0.024456436
6.175103210521671e-09	-0.21786158	0.018050626	0.024457272
6.1801206307951196e-09	-0.21783194	0.01795227	0.024458155
6.185138019118139e-09	-0.21780023	0.01785495	0.024459079
6.190155315243819e-09	-0.21776654	0.01775871	0.024460053
6.195010862158596e-09	-0.21773203	0.017666645	0.024461035
6.200028290056438e-09	-0.2176944	0.017572667	0.024462095
6.2050456597205125e-09	-0.21765487	0.017479902	0.0244632
6.210063042232806e-09	-0.21761344	0.017388394	0.024464335
6.215080330312669e-09	-0.21757014	0.017298184	0.02446552
6.220097759134011e-09	-0.21752504	0.017209316	0.024466744
6.2251150903668306e-09	-0.21747813	0.01712183	0.024468003
6.230132492316176e-09	-0.21742949	0.01703576	0.024469297
6.2351499079892006e-09	-0.21737911	0.016951146	0.024470633
6.240005364398433e-09	-0.21732877	0.016870683	0.024471961
6.245022610650461e-09	-0.21727516	0.01678905	0.024473362
6.250039963861695e-09	-0.21721992	0.016708974	0.024474801
6.255057340652822e-09	-0.21716315	0.016630502	0.024476275
6.260074694806907e-09	-0.21710482	0.016553655	0.024477778
6.265092084168989e-09	-0.21704505	0.01647847	0.024479311
6.270109388816192e-09	-0.21698387	0.01640498	0.024480881
6.275126779899888e-09	-0.21692127	0.016333207	0.024482474
6.280144105158212e-09	-0.21685733	0.01626319	0.024484096
6.285161534389123e-09	-0.21679205	0.01619495	0.02448575
6.290017100019209e-09	-0.21672772	0.016130624	0.02448737
6.29503451243898e-09	-0.21666002	0.016065957	0.024489073
6.30005190082803e-09	-0.21659116	0.016003141	0.024490796
6.3050693017829645e-09	-0.21652117	0.0159422	0.024492541
6.3100866635372345e-09	-0.21645008	0.015883157	0.02449431
6.315104107431886e-09	-0.21637797	0.015826026	0.0244961
6.320121562113151e-09	-0.2163049	0.015770832	0.024497908
6.325138942048519e-09	-0.21623084	0.01571759	0.024499733
6.330156316367985e-09	-0.2161559	0.01566632	0.024501577
6.335011818746376e-09	-0.21608256	0.0156185925	0.024503376
6.340029254452019e-09	-0.21600598	0.015571243	0.024505248
6.3450466987457385e-09	-0.21592863	0.015525902	0.024507139
6.350064032293239e-09	-0.2158506	0.015482587	0.02450904
6.355081463676594e-09	-0.2157719	0.015441306	0.024510952
6.360098857743789e-09	-0.21569254	0.015402069	0.024512874
6.365116316742246e-09	-0.21561265	0.015364886	0.024514806
6.370133697092194e-09	-0.21553224	0.015329764	0.024516743
6.375151059346501e-09	-0.21545132	0.015296707	0.024518691
6.380006618579878e-09	-0.21537264	0.01526669	0.024520582
6.385024024420015e-09	-0.21529093	0.015237715	0.024522537
6.390041264543742e-09	-0.2152089	0.015210817	0.024524497
6.3950586762438e-09	-0.21512656	0.015185996	0.024526462
6.400076000156371e-09	-0.215044	0.01516326	0.024528427
6.4050933929954975e-09	-0.21496125	0.015142596	0.024530392
6.410110742160628e-09	-0.21487832	0.015124013	0.024532361
6.415128194004726e-09	-0.21479534	0.015107502	0.024534324
6.420145606208592e-09	-0.21471223	0.015093059	0.02453629
6.425001167948659e-09	-0.21463184	0.01508105	0.024538184
6.430018601214207e-09	-0.21454877	0.015070667	0.02454014
6.435036045893981e-09	-0.21446578	0.015062331	0.024542088
6.440053439809e-09	-0.21438295	0.015056041	0.024544029
6.44507082409163e-09	-0.21430026	0.015051785	0.024545962
6.450088257400162e-09	-0.2142178	0.015049548	0.02454789
6.455105675497141e-09	-0.21413559	0.015049326	0.024549805
6.460123088118907e-09	-0.21405368	0.015051103	0.024551708
6.4651404576590775e-09	-0.21397209	0.015054862	0.024553604
6.47015786255527e-09	-0.2138909	0.01506059	0.024555488
6.475013377008826e-09	-0.21381274	0.0150679955	0.024557294
6.480030842497569e-09	-0.21373242	0.015077551	0.024559146
6.48504818216849e-09	-0.21365261	0.0150890285	0.024560984
6.490065583282824e-09	-0.21357334	0.015102409	0.024562806
6.4950829774251695e-09	-0.21349467	0.0151176695	0.024564607
6.500100455982905e-09	-0.21341664	0.015134795	0.024566391
6.505117779464656e-09	-0.21333924	0.01515376	0.024568157
6.510135237719199e-09	-0.21326256	0.015174544	0.024569904
6.515152665442288e-09	-0.21318662	0.015197126	0.02457163
6.5200081894447295e-09	-0.21311387	0.015220664	0.02457328
6.525025575875239e-09	-0.21303949	0.015246705	0.024574963
6.5300430001261716e-09	-0.212966	0.015274473	0.024576623
6.535060461492485e-09	-0.21289337	0.015303934	0.024578262
6.540077853292118e-09	-0.21282162	0.015335071	0.024579873
6.5450952065867935e-09	-0.21275085	0.015367848	0.02458146
6.5501126933865176e-09	-0.21268106	0.015402239	0.024583025
6.555130143828076e-09	-0.2126123	0.015438214	0.024584558
6.560147546643139e-09	-0.21254455	0.015475746	0.024586065
6.565003136391861e-09	-0.21248004	0.015513517	0.024587497
6.5700206075353674e-09	-0.21241449	0.015554017	0.024588952
6.575038026960305e-09	-0.21235003	0.015595983	0.024590371
6.580055476979622e-09	-0.21228673	0.015639376	0.024591764
6.5850728374083324e-09	-0.21222465	0.015684167	0.024593124
6.5900902068019934e-09	-0.21216379	0.015730321	0.024594456
6.595107677768531e-09	-0.21210416	0.01577781	0.024595754
6.60012511084312e-09	-0.21204576	0.015826592	0.02459702
6.60514244535832e-09	-0.21198869	0.015876634	0.024598258
6.6101598657552345e-09	-0.21193293	0.015927905	0.02459946
6.615015503301364e-09	-0.21188024	0.015978657	0.024600592
6.62003291402322e-09	-0.21182711	0.016032234	0.024601728
6.625050345623081e-09	-0.21177539	0.016086927	0.02460283
6.630067763196915e-09	-0.21172504	0.016142704	0.0246039
6.635085068244733e-09	-0.21167614	0.016199524	0.02460493
6.640102498752598e-09	-0.21162865	0.016257348	0.024605928
6.645119987027823e-09	-0.21158262	0.01631614	0.02460689
6.650137351578735e-09	-0.21153803	0.016375864	0.024607817
6.655154814595866e-09	-0.21149494	0.016436474	0.024608709
6.660010316720758e-09	-0.21145464	0.016495947	0.024609536
6.665027821576549e-09	-0.21141453	0.016558198	0.024610357
6.670045292153288e-09	-0.21137589	0.016621226	0.024611136
6.675062649785144e-09	-0.21133883	0.016684987	0.02461188
6.6800800554944835e-09	-0.21130328	0.01674945	0.024612585
6.685097459212382e-09	-0.2112693	0.01681456	0.024613257
6.69011484739804e-09	-0.21123688	0.016880296	0.024613889
6.695132391875203e-09	-0.21120602	0.016946606	0.02461448
6.700149808539436e-09	-0.21117672	0.017013455	0.024615038
6.705005405646012e-09	-0.2111499	0.017078618	0.024615541
6.7100227995255946e-09	-0.21112373	0.017146403	0.02461602
6.715040225934665e-09	-0.21109918	0.017214604	0.024616465
6.720057692838764e-09	-0.21107619	0.017283188	0.024616875
6.725075121533408e-09	-0.2110548	0.017352106	0.024617242
6.730092572984202e-09	-0.21103501	0.017421324	0.024617573
6.735110042782874e-09	-0.21101683	0.017490799	0.024617866
6.740127373732003e-09	-0.21100025	0.017560491	0.024618123
6.745144780461697e-09	-0.21098527	0.017630367	0.02461834
6.750000317321504e-09	-0.21097231	0.017698118	0.024618514
6.755017807161362e-09	-0.21096043	0.01776823	0.02461866
6.760035198253008e-09	-0.21095018	0.017838404	0.024618767
6.765052652739987e-09	-0.21094151	0.017908603	0.02461884
6.770070036445023e-09	-0.21093442	0.017978784	0.024618875
6.775087396691672e-09	-0.2109289	0.01804891	0.024618872
6.780104845549177e-09	-0.21092494	0.018118953	0.024618832
6.785122292258244e-09	-0.21092254	0.018188868	0.02461876
6.790139684822675e-09	-0.21092172	0.01825861	0.024618648
6.795157062611026e-09	-0.2109224	0.018328153	0.024618503
6.800012609158106e-09	-0.2109245	0.018395223	0.024618328
6.805030115160557e-09	-0.21092825	0.018464262	0.02461811
6.810047585011381e-09	-0.21093343	0.01853299	0.024617858
6.815064995883277e-09	-0.21094015	0.018601367	0.024617575
6.82008243483671e-09	-0.21094833	0.018669363	0.024617257
6.825099921236607e-09	-0.210958	0.018736945	0.024616906
